Displacements
0	0	0	
1	0.001021415267215806	2.5282139477232613E-4	
2	0.0020010636725989153	3.150627636413066E-4	
3	0.002992479656650238	3.170172835479302E-4	
4	0.0039966229025452295	3.0123089743369565E-4	
5	0.005011621547769306	2.7815844683030705E-4	
6	0.006050751427414534	2.505392328065862E-4	
7	0.007159554753288675	2.4488282352346115E-4	
8	0.008436384713046845	4.0159169549188725E-4	
9	0	0	
10	9.875376257284778E-4	1.785007496066686E-4	
11	0.001988028153803541	2.3023856993298927E-4	
12	0.0029930609569557777	2.305141772398473E-4	
13	0.0040025473099291695	2.1439759259447234E-4	
14	0.005017207392530883	1.9045801390887686E-4	
15	0.006042976215489625	1.595290006773872E-4	
16	0.007091841674240792	1.4453786606199748E-4	
17	0.008136684299493572	3.119821102009662E-4	
18	0	0	
19	9.722393890310433E-4	1.1276110566300641E-4	
20	0.001979203909171668	1.466092591961622E-4	
21	0.0029928205053669156	1.434264389907755E-4	
22	0.004006264274662814	1.276735281044733E-4	
23	0.00501825969296662	1.0532458322018155E-4	
24	0.006026709922659299	7.725656600195987E-5	
25	0.0070207739414819845	6.759226904476571E-5	
26	0.007986562236218233	1.9034070503176953E-4	
27	0	0	
28	9.660734021482278E-4	5.276553440578611E-5	
29	0.0019756306517975325	6.426031221988152E-5	
30	0.002994133793727711	5.612571220392835E-5	
31	0.004009773138510686	4.149288057616998E-5	
32	0.005018705441602145	2.3223464518416443E-5	
33	0.006012968097047312	2.4813293190707633E-6	
34	0.006976288997255579	-4.9678170557148135E-6	
35	0.007915086935007424	5.574134219742149E-5	
36	0	0	
37	9.655754339043159E-4	-4.474070278672493E-6	
38	0.0019774583306011425	-1.7575169548149602E-5	
39	0.0029981840524097385	-3.1265460217196335E-5	
40	0.004014467588699542	-4.411121224746E-5	
41	0.00502167483371258	-5.665626172884179E-5	
42	0.006009840114901777	-6.854398739403472E-5	
43	0.006963560179631644	-7.78244037935414E-5	
44	0.007896688836310997	-8.386938997579117E-5	
45	0	0	
46	9.702580056656454E-4	-6.198020436877974E-5	
47	0.001985039791257295	-1.0002440665247629E-4	
48	0.0030053101749672522	-1.1874282988230454E-4	
49	0.004020778546333516	-1.2941164727298048E-4	
50	0.005028564123848463	-1.3587653277231376E-4	
51	0.006020253537657496	-1.3898120784234359E-4	
52	0.006982698817990276	-1.5130937325271769E-4	
53	0.007925361724696876	-2.2505783076031733E-4	
54	0	0	
55	9.82226049863917E-4	-1.2314731828789373E-4	
56	0.00199908740109996	-1.8409842295534875E-4	
57	0.003015006251285252	-2.0614761457447316E-4	
58	0.004027997643612784	-2.1477660915727865E-4	
59	0.0050383567781968975	-2.1612477802383554E-4	
60	0.0060425438624802175	-2.1146422176669292E-4	
61	0.007033083473111718	-2.2512335294809654E-4	
62	0.008009363453623576	-3.6642209928368325E-4	
63	0	0	
64	0.0010079653962149202	-1.9244141337920924E-4	
65	0.00201992480374653	-2.6983707930217706E-4	
66	0.003025719929998595	-2.929200745315823E-4	
67	0.004034426037030908	-3.0045546797530275E-4	
68	0.005047503151526666	-2.9876404693985085E-4	
69	0.0060697168788726805	-2.8851891327191597E-4	
70	0.007111130952318863	-3.004278508909505E-4	
71	0.008178845600354616	-5.086308371242698E-4	
72	0	0	
73	0.0010642583962473498	-2.767627783426343E-4	
74	0.002043908199027564	-3.541147097839564E-4	
75	0.003035140973758166	-3.7841503622106803E-4	
76	0.0040380244462524095	-3.864122214902751E-4	
77	0.0050505255978471495	-3.842673468553194E-4	
78	0.006086982629189327	-3.7229913773192085E-4	
79	0.007197886110454785	-3.8199335482436614E-4	
80	0.0085168045360937	-6.590858678791265E-4	

_____________________________________________________

